minute,temperature
5513,35.03194221663919
5514,35.016456179076435
5515,34.63174159950518
5516,34.840572145200106
5517,34.635070625596605
5518,34.29455479955964
5519,34.562176565770194
5520,34.40365515839481
5521,34.36883850405751
5522,34.33403182867838
5523,34.236974625968976
5524,34.43650723953485
5525,34.512185315735444
5526,33.931865084063425
5527,34.37809180248604
5528,34.3238155150352
5529,34.1983493749639
5530,34.283886033345794
5531,34.216249217385446
5532,34.155965536378375
5533,34.057206473099264
5534,34.244399649590996
5535,34.30474470799641
5536,34.14166129565485
5537,34.19760822938525
5538,34.044963443888896
5539,33.752892439841276
5540,33.45173958511033
5541,34.17108574863514
5542,33.798372807493735
5543,33.843713232711075
5544,33.94533661642546
5545,34.071838879178
5546,33.98966809000816
5547,34.06899458711779
5548,34.22814747302317
5549,34.26673683960529
5550,34.01802400229434
5551,33.77635467660113
5552,33.982475982851035
5553,33.852036290752785
5554,33.625345359847536
5555,34.21875112561136
5556,33.83915571994528
5557,33.85597289238535
5558,34.002075585689965
5559,33.98849451213879
5560,33.78109419072685
5561,33.76034327733745
5562,33.7415816733123
5563,33.89769736653264
5564,33.77634392959962
5565,33.68475181838179
5566,33.633543011756466
5567,33.691431817207395
5568,33.60556315607215
5569,33.8225210794931
5570,33.60440780085447
5571,33.5145472311273
5572,33.3453010012703
5573,33.66235616863412
5574,33.587314460320556
5575,33.80414061256552
5576,33.70611460336896
5577,33.77479571291719
5578,33.536390768622276
5579,33.5958527352519
5580,33.41736252536844
5581,33.57468027174453
5582,33.31937166147885
5583,33.42486566065345
5584,33.86072491502933
5585,33.397986263863956
5586,33.52863961515064
5587,33.22519668089656
5588,33.50004791890437
5589,33.307062351683264
5590,33.35466235461827
5591,33.46370344340418
5592,33.56938208900776
5593,33.358428897744886
5594,33.44550874551229
5595,33.139912884331046
5596,33.31399396687702
5597,33.196809699463934
5598,33.25840957689232
5599,32.79719896514214
5600,33.434029575929245
5601,32.95621044756398
5602,33.29774587498055
5603,33.01694042063634
5604,33.084026989009494
5605,33.264163338460406
5606,33.16036452000351
5607,33.02921382149741
5608,32.90789399179713
5609,33.029070012021606
5610,33.081184346078366
5611,33.04640146136276
5612,33.006180144676705
5613,32.60822564786174
5614,32.88018632420104
5615,33.09535335359689
5616,32.74387172158863
5617,32.86900843049426
5618,32.627351676026926
5619,33.02181858792051
5620,32.78878332073868
5621,32.69453643973261
5622,32.68421366820477
5623,32.72545949024225
5624,32.967369535459866
5625,32.728122244250216
5626,32.683870580103644
5627,32.775289404197146
5628,33.08492807283236
5629,32.699930399477516
5630,32.624389941313375
5631,32.65909308154477
5632,32.86951961424097
5633,32.52545649579915
5634,32.54714115096985
5635,32.61321936751202
5636,32.596103379267525
5637,32.783967227745045
5638,32.33031080293729
5639,32.328159017790405
5640,32.72509772487534
5641,32.30862071852864
5642,32.43215347503159
5643,32.5703060057009
5644,32.53352302889022
5645,32.24741532473152
5646,32.32712588764571
5647,32.27002460058944
5648,32.18815045931055
5649,32.312485835813774
5650,32.1274640258268
5651,32.13152541150744
5652,32.53882929183697
5653,32.37100113567838
5654,32.101416086770165
5655,32.51355931756722
5656,31.97199480346287
5657,32.21033422132166
5658,32.01200423084974
5659,32.232854327061084
5660,32.22915577672157
5661,32.29661637689299
5662,32.07074976060874
5663,31.78547472822131
5664,32.09435347024665
5665,31.954315498390013
5666,31.90109682154845
5667,31.831954578852194
5668,31.845477183811493
5669,32.21933924370019
5670,31.874973461835076
5671,31.73503675292339
5672,32.17341093454186
5673,31.74764212008944
5674,32.04405338598308
5675,31.8572994729287
5676,32.012731987115664
5677,31.586473743573798
5678,31.731808282030652
5679,31.400156589332283
5680,31.752626084147632
5681,31.742028269562837
5682,31.821115083257162
5683,31.624158398322894
5684,31.626173824212152
5685,31.44862929037777
5686,31.779855695449427
5687,31.51862749954281
5688,31.395350614292624
5689,31.558688942850143
5690,31.325941284294338
5691,31.269826238754877
5692,31.439191271616224
5693,31.4739675495815
5694,31.870821437486978
5695,31.75495808532385
5696,31.008721310720926
5697,31.671623297551225
5698,31.345563799038178
5699,31.306161745547275
5700,31.35813921805844
5701,31.151621601063887
5702,31.379627386589505
5703,31.360401996806537
5704,31.054934794444435
5705,30.87002655493464
5706,31.209321993542517
5707,31.191637968241444
5708,31.195309254897808
5709,30.955156911170974
5710,31.11625290529455
5711,31.103643669346514
5712,30.922940412279328
5713,31.109433868069196
5714,30.94820920792835
5715,30.79958731202591
5716,31.06282860565626
5717,31.10056726440283
5718,30.815845939434308
5719,30.779197823816315
5720,30.872659636618007
5721,30.700334543958352
5722,30.633469921100588
5723,30.81107160205485
5724,30.84408617047703
5725,30.635454271239738
5726,30.61061703880035
5727,30.976237774466327
5728,30.65817093247402
5729,30.821198456326876
5730,30.655118551927032
5731,30.381354905150225
5732,30.506491269209363
5733,30.596456887191334
5734,30.715010969479533
5735,30.563172250560587
5736,30.610214262366398
5737,30.62173954712159
5738,30.611061342801328
5739,30.389238674525902
5740,30.4331711000463
5741,30.242098789081172
5742,30.375659285939996
5743,30.24449094271711
5744,30.45253410944904
5745,30.289406920162797
5746,30.19062425267948
5747,30.331419425901395
5748,30.15225807187009
5749,30.11521479467505
5750,30.240953878765634
5751,30.11294731346941
5752,30.41533491248757
5753,30.48848430791733
5754,30.121780665379895
5755,30.332172763406373
5756,30.219886440752024
5757,30.047885658454813
5758,29.97080879190324
5759,30.05125555961188
5760,30.3032929596772
5761,29.828808472463663
5762,29.65688803368277
5763,29.824942584995185
5764,29.93176114017158
5765,29.70832820441935
5766,29.560527881407626
5767,30.01092182740137
5768,29.606253563887506
5769,29.99125804832612
5770,30.12757272566799
5771,29.705213020503784
5772,29.742868302675465
5773,29.711715414950607
5774,29.52180909852802
5775,29.55565224476237
5776,29.989049139945678
5777,29.435716589330536
5778,29.941467886994587
5779,29.405726185964273
5780,29.846586390393174
5781,29.558924023104804
5782,29.26894123274478
5783,29.675318873629475
5784,29.645700323397953
5785,29.134235322937144
5786,29.61819607925856
5787,29.374602408433415
5788,29.12497434844088
5789,29.23638817427332
5790,29.132557505754395
5791,29.21740662207777
5792,29.62585895345998
5793,29.376468246955206
5794,29.147701854325753
5795,29.01208729600373
5796,28.754316262575735
5797,29.15819892283509
5798,29.036322929157606
5799,29.052436047432387
5800,29.311008377494623
5801,29.09278607037837
5802,29.045026457008255
5803,28.965330232848974
5804,29.250990418918736
5805,28.811599098770465
5806,29.231546296837497
5807,28.90600725304142
5808,28.852797929424383
5809,29.02108756230663
5810,28.905893607023767
5811,28.778472244804135
5812,28.949721964246493
5813,28.804238902808535
5814,29.046528900189777
5815,29.20087293275595
5816,28.810401825661796
5817,28.903996782868017
5818,28.665201356136542
5819,28.839086535604697
5820,28.815926904578912
5821,28.746742761375142
5822,28.778202490422718
5823,28.724678360146868
5824,28.648225301296755
5825,28.92054715405359
5826,28.845789731994095
5827,28.508876220532564
5828,28.5370643295283
5829,28.761267597009166
5830,28.484912856661367
5831,28.494723775623925
5832,28.5482607104794
5833,28.400693682706446
5834,28.29963358688141
5835,28.656377909676205
5836,28.70397815538925
5837,28.726795859226144
5838,28.490019513025487
5839,28.502470660071477
5840,28.453154075643514
5841,28.093510674219168
5842,28.164794897195716
5843,28.10195635021309
5844,28.010201691184285
5845,28.075050621950812
5846,27.92145291622631
5847,28.258630974472183
5848,27.935376008391664
5849,28.286423664694286
5850,28.080653922732377
5851,28.019045402023295
5852,28.122392391800613
5853,28.219203335888
5854,28.334665327999115
5855,27.879028959000316
5856,28.01303862108481
5857,27.747265681180455
5858,27.958610202232954
5859,27.886904917732284
5860,27.59919590919061
5861,27.84258320503561
5862,27.5718099146259
5863,28.098703715879218
5864,27.778268304374077
5865,27.790583701655194
5866,27.77509033643415
5867,27.312116650693564
5868,27.56690270400624
5869,27.902447062365205
5870,27.73571576168329
5871,27.561089982131918
5872,27.426143638779333
5873,27.51110543781819
5874,27.112510611986014
5875,27.617197447034894
5876,27.82485335828562
5877,27.451826137345623
5878,27.5307421227257
5879,27.480888891906062
5880,27.505043896157893
5881,27.176247604235204
5882,27.456868592072773
5883,27.432986076733478
5884,27.700265770777683
5885,27.402902409223984
5886,27.391707119273434
5887,27.155941412704454
5888,27.42312602566747
5889,27.437630061697906
5890,27.123957297937185
5891,27.418585939616552
5892,27.42258781969999
5893,27.139917473118235
5894,27.1578223661901
5895,27.261839498300947
5896,26.898713354488557
5897,27.175561485906908
5898,27.205393447343322
5899,26.986554676456606
5900,27.253835658190813
5901,27.270480947938104
5902,26.94325699456771
5903,26.74632232242317
5904,26.897399266664817
5905,27.26667926530937
5906,26.804680079174652
5907,26.954287161594788
5908,27.08426443404697
5909,26.943974846704318
5910,26.997657934006323
5911,26.670074169222776
5912,26.85515873319309
5913,26.546777633772003
5914,26.54974069223215
5915,27.14029496833438
5916,27.032177009775538
5917,26.826513838473364
5918,26.646808120677854
5919,26.805603218076943
5920,26.778743594158414
5921,27.03970222264988
5922,26.689290243511074
5923,26.706703647064092
5924,26.614639709990172
5925,26.54273134913879
5926,26.98417909753601
5927,26.61046969634248
5928,26.49439838002289
5929,27.004742191757487
5930,26.506920627445606
5931,26.84237514520892
5932,26.91553435317974
5933,26.883253126589775
5934,26.52594260103103
5935,26.71020032798894
5936,26.606475430774374
5937,26.30116893361233
5938,26.466179544117594
5939,26.46225965833412
5940,26.573097543152592
5941,26.267600878375045
5942,26.67260059162385
5943,26.28024644445215
5944,26.352692769926897
5945,26.61040697864839
5946,26.27464172043374
5947,26.44931399800842
5948,26.224833753096515
5949,26.33949576653059
5950,26.43252427761694
5951,26.541769512805423
5952,26.36357015039616
5953,26.058688813274127
5954,26.48705650621142
5955,25.86013040935876
5956,26.14025119005324
5957,26.147958904373677
5958,25.9318278868899
5959,26.138697611998374
5960,26.117989735396073
5961,26.105292819429927
5962,26.33533315218694
5963,25.99195823945894
5964,26.12471895428278
5965,26.186054851564624
5966,26.027770510818417
5967,26.076287939810754
5968,26.03973797458114
5969,25.612822769396203
5970,26.080871156981416
5971,25.83509974543723
5972,26.018570097728567
5973,25.932973536575503
5974,26.10298680373733
5975,25.946552661687175
5976,25.912850811401928
5977,25.960802982155425
5978,25.818291167024967
5979,25.976694103675975
5980,26.06637955392582
5981,25.73896446460383
5982,25.94103620236602
5983,25.94230010942897
5984,25.743563476052337
5985,26.17209720737918
5986,25.909711641274477
5987,25.69387279835233
5988,25.391782871977192
5989,25.722949065998243
5990,25.918060358853158
5991,25.656950474826893
5992,25.877160283791973
5993,25.702759272860053
5994,25.837460244209243
5995,25.73336385049525
5996,25.515771935697114
5997,25.645039516424777
5998,25.821379372236063
5999,25.77285352258819
6000,25.64787877981154
6001,25.721063634239545
6002,25.735530085810932
6003,25.98792828644688
6004,25.67212199731107
6005,25.438431455971397
6006,25.420074947085332
6007,25.640426693951717
6008,25.534346833125216
6009,25.676560511287306
6010,25.325254373685283
6011,25.37496760044293
6012,25.71948284146427
6013,25.269624597246434
6014,25.466566927227113
6015,25.540794839213984
6016,25.553844571421084
6017,25.38008010034279
6018,25.233516607734025
6019,25.256471963770064
6020,25.479974131072307
6021,25.582550612690962
6022,25.464060393844672
6023,25.589605199253988
6024,25.343855083871787
6025,25.532842091155928
6026,25.472803400781228
6027,25.663615672195498
6028,25.445841082359358
6029,25.37018255487765
6030,25.344117584784538
6031,25.18853534666332
6032,25.30781005641205
6033,25.306765726940377
6034,25.57475525973859
6035,25.228309230204864
6036,25.551270777404312
6037,25.3577947999472
6038,25.409470430999047
6039,25.186345829591556
6040,25.213355394981296
6041,25.30508061552371
6042,25.338019879447288
6043,25.218696721687344
6044,25.214556476397114
6045,24.998635936417454
6046,25.01026106060029
6047,25.17642506570539
6048,25.061892745976092
6049,25.257839269840066
6050,25.01846887550884
6051,24.990922865929466
6052,25.297651082345276
6053,24.986852404442732
6054,25.04618372472549
6055,25.264905355148617
6056,24.893927314613872
6057,25.31146020243312
6058,25.102505298784898
6059,25.41716276122646
6060,25.343235096950117
6061,25.246116448926077
6062,25.361732393796437
6063,25.493862106725235
6064,24.934774502011685
6065,24.822973220331818
6066,25.202620916277684
6067,24.991275026033513
6068,24.77312210869219
6069,24.806644872637722
6070,24.940676205573542
6071,25.05256280469402
6072,24.598268814733295
6073,24.94043491032427
6074,25.130718727921742
6075,25.021235420359723
6076,24.908495448650466
6077,25.020969407321633
6078,25.512130756507585
6079,24.964897480400126
6080,25.065594626442866
6081,25.226571933455897
6082,25.25756974887297
6083,25.187781226558116
6084,24.909481192354747
6085,25.139710502947764
6086,25.357470384020317
6087,25.075639349870098
6088,25.060545733985187
6089,24.99320732844798
6090,25.102713939671737
6091,24.89020480408515
6092,25.11630872304943
6093,25.161389555619497
6094,24.82560510291196
6095,25.06306850299994
6096,25.29117082302873
6097,25.11129288869087
6098,25.179924456314815
6099,24.942345255427835
6100,25.26128771215636
6101,25.29339351768038
6102,25.15568273280334
6103,24.758730796904583
6104,24.893530683534323
6105,24.906408567327993
6106,24.911843464949985
6107,24.841808027210686
6108,25.072802235487842
6109,25.28479029626171
6110,25.242807610702524
6111,25.075659696763136
6112,24.916632152391486
6113,25.074853760241027
6114,25.061124308144294
6115,25.167545610448684
6116,25.055817185657155
6117,25.116302364682205
6118,24.88838007195882
6119,24.990598827560508
6120,24.903286177831617
6121,24.918763895346427
6122,25.098363491604303
6123,24.940548463529353
6124,24.85826187438472
6125,24.78306356323452
6126,24.889251673743583
6127,24.996782843563615
6128,25.283652059095942
6129,25.05859681382543
6130,24.986899070321353
6131,24.94567885291174
6132,24.81498630978486
6133,25.21029504284239
6134,25.148046089224284
6135,24.760567919053784
6136,24.96493302189912
6137,25.07793138351868
6138,24.769683450228772
6139,25.054834767019024
6140,24.959715301367797
6141,24.80365304580137
6142,24.602624366423658
6143,24.746571161156982
6144,25.114616122614866
6145,25.163177103498246
6146,24.799536084623494
6147,25.35924720040425
6148,24.799961638821497
6149,25.167777955581283
6150,25.176490760974637
6151,25.05159526179512
6152,25.251509749386738
6153,25.05277511692664
6154,25.13869586703609
6155,25.218996685681752
6156,25.049843635391255
6157,24.95979413447772
6158,24.925226779896335
6159,25.041249566022255
6160,25.20020982695573
6161,25.352005274959595
6162,25.048464065234555
6163,25.224633888898815
6164,24.973240238006365
6165,25.029334298998464
6166,25.314077598756814
6167,25.36487580417223
6168,25.183413304349997
6169,25.21668868941289
6170,25.145049660124364
6171,24.937032461456273
6172,25.105852004781426
6173,24.877803562013813
6174,25.06681408620169
6175,25.12917693839063
6176,25.21693297133768
6177,25.219957554964562
6178,25.3789999543844
6179,25.543761533414873
6180,25.254503360881202
6181,25.621031317955477
6182,25.196801294320117
6183,25.470679051041582
6184,25.253415245541575
6185,25.162430854473243
6186,25.046419196055023
6187,25.269781805302223
6188,25.173696052427765
6189,25.2143967110924
6190,25.185886699912537
6191,25.256873827819213
6192,25.15961385226126
6193,25.16560218295323
6194,25.295301073094095
6195,25.275658510436653
6196,25.311694780372317
6197,25.303417199092003
6198,25.051608388845363
6199,25.26377633103138
6200,25.347035234224975
6201,25.299032719584687
6202,24.972722899377317
6203,25.29303421554565
6204,25.308088902512235
6205,25.458592349784176
6206,25.214204626023896
6207,24.8176897770484
6208,25.24361452042752
6209,25.570588524947894
6210,25.25692268209683
6211,25.339827349509864
6212,25.497845758633257
6213,25.441970868219368
6214,25.14074766319094
6215,25.67679437794897
6216,25.43302959851335
6217,25.622962524586736
6218,25.358902311453505
6219,25.35144827057096
6220,25.32957074403952
6221,25.130742570666367
6222,25.603232531980794
6223,25.495950871441497
6224,25.41130110270171
6225,25.576107511702816
6226,25.39001800379086
6227,25.704766266148294
6228,25.865094612870028
6229,25.460273241141795
6230,25.5438200619769
6231,25.790341607314375
6232,25.647035241378603
6233,25.407434081253566
6234,25.78189789893084
6235,25.754702181866232
6236,25.789184056819995
6237,25.932577672581704
6238,25.463485293601305
6239,25.657160440877718
6240,25.524189211728796
6241,25.86866154326187
6242,25.727088177481317
6243,25.69402255238179
6244,25.661370267655645
6245,25.734836179844653
6246,25.912341932684104
6247,25.809812954742803
6248,25.66967836616637
6249,25.698054486427154
6250,25.744240453150606
6251,25.692505147116915
6252,25.88573425469851
6253,25.942455395150272
6254,25.664861230463746
6255,25.86941143739573
6256,25.882446688777026
6257,26.009768246112017
6258,26.003479679479447
6259,26.008533321471273
6260,25.83710195632833
6261,25.96447269578596
6262,25.57728569897525
6263,26.08218839198211
6264,26.036246400981796
6265,26.06994996007057
6266,26.29541180601632
6267,25.736340194536552
6268,26.139334562733964
6269,25.872295377415604
6270,26.2065557773603
6271,26.009523227598105
6272,26.071217612689892
6273,26.21218905511447
6274,26.154376260272805
6275,26.186420198292925
6276,26.039389590760493
6277,25.964351686803884
6278,26.259175939730827
6279,26.458170998248715
6280,26.422597736245557
6281,26.36938190281817
6282,26.295327992695047
6283,26.065457662972946
6284,26.080371617951574
6285,26.41333439115217
6286,26.277350605067543
6287,26.078149921987993
6288,26.572928975177454
6289,26.158675159642826
6290,26.40862866015728
6291,26.30029525405156
6292,26.6112940865852
6293,26.2738213893267
6294,26.333099334548294
6295,26.473552376598615
6296,26.400005608669584
6297,26.58521768293595
6298,26.394081594506734
6299,26.12032135619924
6300,26.248613750350664
6301,26.427233037135178
6302,26.511959058148957
6303,26.647328005862583
6304,26.52941923584268
6305,26.604072128241445
6306,26.5597092956983
6307,26.782073648447515
6308,26.775612068871993
6309,26.599478604467848
6310,26.648993868229287
6311,26.255380833947857
6312,26.603576345415956
6313,26.68488422627093
6314,26.92891133247709
6315,26.63317906071901
6316,26.738265217409218
6317,26.952439702761453
6318,26.24705171822219
6319,26.771595141909707
6320,26.737573969134708
6321,26.87758845576301
6322,26.51429348509631
6323,26.946354832721333
6324,26.763855815782176
6325,26.873385165580235
6326,26.671055136080263
6327,26.897446888168467
6328,26.708887894742894
6329,27.13408538302778
6330,27.250520804129764
6331,27.246278799644568
6332,26.70201031637014
6333,26.769856723101505
6334,27.066245527767002
6335,26.847214811546113
6336,27.250149069488742
6337,27.355341343546225
6338,27.295172745894394
6339,27.23526177810471
6340,27.035548354299664
6341,27.172119784329247
6342,27.116866334283266
6343,27.29322413953658
6344,27.212172867559307
6345,27.148659525037164
6346,27.143183423420698
6347,27.012585352270868
6348,27.16746267336338
6349,27.38360692175971
6350,27.434839417772768
6351,27.375285394684294
6352,27.292864928790653
6353,27.23053907846426
6354,27.592972312952885
6355,27.350874971419874
6356,27.386144810893047
6357,27.62954591667063
6358,27.660440717675804
6359,27.36855647185274
6360,27.4991840177266
6361,27.430047788241257
6362,27.763575578231453
6363,27.469793133265135
6364,27.525247901269722
6365,27.60167337888515
6366,27.668136758217464
6367,27.309435928401285
6368,27.668306120666955
6369,27.84190513506145
6370,27.82873344230031
6371,27.64593820872913
6372,27.808494143621573
6373,27.708518550380678
6374,27.710857257753236
6375,28.001576311566744
6376,27.919039684404236
6377,27.667603198326844
6378,27.89565939014127
6379,28.05255409554071
6380,28.272231838362863
6381,27.619827821458674
6382,27.5139110730139
6383,27.872303937545762
6384,28.024011854773917
6385,27.9882837682376
6386,27.930037428554485
6387,27.79707721337145
6388,28.23700594965943
6389,27.870756759507184
6390,27.791710315048824
6391,28.156562598661637
6392,28.27027614106695
6393,28.074352655973996
6394,28.38062319573196
6395,28.207941136835334
6396,28.405292178870358
6397,28.11264833424225
6398,28.42992072708569
6399,28.312751475036634
6400,27.976197371500284
6401,28.359097352202944
6402,28.298410621214547
6403,28.21409751948114
6404,28.441906156704523
6405,28.49283466351664
6406,28.297377373299987
6407,28.597163666747356
6408,28.19833656376307
6409,28.66592781941993
6410,28.296223235090086
6411,28.474145267239926
6412,28.6619240942091
6413,28.792713412752132
6414,28.812735242779745
6415,28.61483838958065
6416,28.702714522746664
6417,28.660803225919242
6418,28.5389967495796
6419,28.655668065989506
6420,28.32971325952605
6421,28.655771757582144
6422,28.887132937881006
6423,28.668957055901476
6424,28.939285037244495
6425,28.630857068517475
6426,28.803047250894004
6427,28.95303513056387
6428,29.017179572768967
6429,29.032339075272535
6430,29.181092418192502
6431,29.022373898345574
6432,29.21640038309873
6433,29.034999482083535
6434,28.71357640933038
6435,28.863544392402492
6436,29.00962469376571
6437,29.1483264462893
6438,28.956540904000057
6439,29.035873049761797
6440,28.943522271299557
6441,29.0193906965288
6442,29.425755228900922
6443,29.08206762571967
6444,29.099946414934248
6445,29.283611095388416
6446,29.13425628543913
6447,29.186247623731337
6448,29.373059162307257
6449,28.952817489566367
6450,29.65003331433397
6451,29.4032779212421
6452,29.649057290997824
6453,29.521087489651606
6454,29.285558764065275
6455,29.624155749543647
6456,29.444724861872004
6457,29.623950736054766
6458,29.36704979063856
6459,29.495245204689585
6460,29.738384260347548
6461,29.644144639093852
6462,29.77329275885562
6463,29.996869536829088
6464,29.597811607036117
6465,29.89423365635724
6466,29.552521594716737
6467,29.919162060136845
6468,29.535146741892422
6469,29.70993501169679
6470,29.83913180050289
6471,30.200012414941913
6472,29.761544959229045
6473,29.891342856415758
6474,29.624498063848407
6475,29.90805170343508
6476,29.81853129212146
6477,29.853131809538866
6478,29.756035947771515
6479,29.98806915067505
6480,30.029082009401947
6481,29.76166911122115
6482,30.03812364968273
6483,29.787573380014347
6484,30.115130855577007
6485,30.062861363539913
6486,30.187774847615778
6487,30.101668954891707
6488,30.146188750942112
6489,30.025657664787833
6490,30.06667509807267
6491,30.314193306328736
6492,30.051050171471317
6493,30.31372047837555
6494,30.41842860918657
6495,30.370063070627005
6496,30.040409858711115
6497,30.479023038209565
6498,30.29541086643768
6499,30.426848476245887
6500,30.464825133029485
6501,30.43094051384683
6502,30.35486788309914
6503,30.502964663048335
6504,30.645217833164786
6505,30.87638438096546
6506,30.90937836668512
6507,30.29728564158276
6508,30.563478410300608
6509,30.617057609919602
6510,30.530659513813568
6511,30.561633493200173
6512,30.96575429632338
6513,30.569498121713448
6514,30.797376604724843
6515,30.49348415414562
6516,30.87476724681696
6517,30.799686986460106
6518,30.905200396813505
6519,30.64656348421709
6520,31.013976202239434
6521,31.166611674407772
6522,30.878051476198348
6523,30.743052330874487
6524,30.94313702872725
6525,30.703952074055795
6526,30.93527009401057
6527,30.82999928692149
6528,30.9706537884713
6529,31.12153985771332
6530,30.998862579484513
6531,31.203627072380222
6532,31.160682871335815
6533,31.329916215925223
6534,31.039327897938783
6535,31.06899075970606
6536,31.418153815966658
6537,31.50150201310341
6538,31.453114567097938
6539,31.426813255095492
6540,31.303277283134
6541,31.307100973351577
6542,31.060919361070017
6543,31.38774214556522
6544,31.44303686429081
6545,31.301784500174872
6546,31.190619230983135
6547,31.63564520477107
6548,31.36162050266698
6549,31.733393622841675
6550,31.47920069363464
6551,31.24093113976511
6552,31.587071749565578
6553,31.46731508236136
6554,31.64709107210037
6555,31.721663966549812
6556,31.59986062630181
6557,31.765224100380717
6558,31.562097377124488
6559,31.607948782279205
6560,31.442524110168037
6561,31.562103079510866
6562,31.945988056435038
6563,31.653072771030764
6564,31.492575922188706
6565,32.02970135610896
6566,32.14069072392574
6567,31.917847923400302
6568,31.966064703529906
6569,31.820616316471487
6570,31.625263187111848
6571,32.22863207629287
6572,32.18518789804867
6573,32.10249421829835
6574,32.13032442028381
6575,32.03580174417494
6576,32.093131163945436
6577,32.216674494379035
6578,32.08062939410523
6579,31.662315123360194
6580,32.35681931928463
6581,32.096289660075165
6582,32.18132481150819
6583,32.16927945876312
6584,32.44484415679332
6585,31.834357442962837
6586,32.18207016138096
6587,32.170758297026424
6588,32.20461081546191
6589,32.254664927334616
6590,32.41059851602797
6591,32.32360910036578
6592,32.222853561508074
6593,32.47188095130808
6594,32.33036860134494
6595,32.38736684861864
6596,32.642306118931614
6597,32.35338864248191
6598,32.547459695597475
6599,32.23059184187867
6600,32.516769016580106
6601,32.58390646397684
6602,32.50071109480981
6603,32.721402447781685
6604,32.529238428448714
6605,32.57691426121199
6606,32.687512873074276
6607,32.609656425037365
6608,32.58563431097801
6609,32.54702794664064
6610,32.94841891235796
6611,32.64303057736479
6612,32.537192586996895
6613,32.988925308795814
6614,32.817105231305376
6615,32.71139319833357
6616,32.75430186931838
6617,32.93595712717828
6618,32.79051659993766
6619,33.01728855766036
6620,32.903592583798684
6621,32.8223230463274
6622,33.04788150746224
6623,32.90198966267766
6624,32.96576840089986
6625,33.16613627117984
6626,33.071021504060646
6627,32.88634145478202
6628,33.3307255488709
6629,33.035525666928685
6630,33.016977297669634
6631,33.335124262668586
6632,33.097732516065825
6633,33.32191030937215
6634,33.31691122046719
6635,33.20363167973013
6636,33.330844809324304
6637,33.170813050583575
6638,32.73852125715758
6639,33.17608867180206
6640,33.366487802948726
6641,33.45023210689046
6642,33.05139950057846
6643,33.35850326074114
6644,33.454710254224075
6645,33.25340258388828
6646,33.08081314950378
6647,33.45636619711138
6648,33.20681611669326
6649,33.429806531669826
6650,33.275570383972436
6651,33.35636341537904
6652,33.32840939717919
6653,33.26449336888728
6654,33.57712273928268
6655,33.603024793162085
6656,33.42139977544071
6657,33.678572604699404
6658,33.562881666336985
6659,33.49694071506644
6660,33.42297567737661
6661,33.605587146333576
6662,33.45756854667077
6663,33.4273634873247
6664,33.57015343476738
6665,33.50100169102476
6666,33.94890166863821
6667,33.65822775697107
6668,33.34057255179785
6669,33.800944264718844
6670,33.81730188841928
6671,33.90914722283157
6672,33.32846525268449
6673,33.502659074435556
6674,33.80116361408889
6675,33.604338609509476
6676,33.6129425212817
6677,33.98486583645998
6678,33.75109618215444
6679,33.61693194525368
6680,33.68588446286927
6681,33.623821418011374
6682,33.87423335753458
6683,33.83155475634747
6684,34.0987641343047
6685,33.90784180799569
6686,33.69332275122544
6687,33.59129994367042
6688,33.77541456267744
6689,34.21978898499262
6690,33.923433347255745
6691,33.88138736272928
6692,33.87583444524921
6693,33.91772119978584
6694,34.017105114022215
6695,34.1816311708728
6696,33.995756825022625
6697,34.14972967458463
6698,34.35307236862327
6699,34.202749882715835
6700,33.75552762234891
6701,33.989214289061195
6702,33.96128450907793
6703,34.10631376980719
6704,34.21465288952298
6705,34.40622578693851
6706,34.361068784829854
6707,34.31943700587032
6708,34.18978546228169
6709,34.5299298433713
6710,33.96594074919445
6711,33.9885872467481
6712,34.21095469545196
6713,34.05102579986574
6714,34.11959548941178
6715,34.261341763945104
6716,34.36552759257369
6717,34.342608036337545
6718,34.11514529284556
6719,34.48965510817198
6720,34.419310309474874
6721,34.415363879905975
6722,34.460519492315434
6723,34.52509557823538
6724,34.426469699012266
6725,34.50142476185037
6726,34.517915071216684
6727,34.379892672837855
6728,34.36468912418304
6729,34.56241369508223
6730,34.517628263526355
6731,34.67311899997974
6732,34.286962888480915
6733,34.42469406320718
6734,34.41056868089791
6735,34.808111531893765
6736,34.421962008828544
6737,34.856588681016746
6738,34.69786481663794
6739,34.56785374544385
6740,34.2353437763059
6741,34.49088119601704
6742,34.556434151387336
6743,34.43966170350124
6744,34.18327488443505
6745,34.683955673945505
6746,34.44174780747825
6747,34.326638298280024
6748,34.42942837487432
6749,34.58508864007455
6750,34.7964815478149
6751,34.531493258073716
6752,34.647642770116136
6753,34.519138636472476
6754,34.72893473215583
6755,34.513074838252145
6756,34.900637550083346
6757,34.624430056354534
6758,34.779335133738236
6759,35.11113630921264
6760,34.90844499514126
6761,34.5176309493095
6762,34.60225374909056
6763,34.67425288474651
6764,34.43735702926527
6765,34.86755507744494
6766,34.566288534462934
6767,34.74054587430527
6768,34.683978092125336
6769,34.70093002492437
6770,34.75085425218401
6771,34.619214121551416
6772,34.952204149865565
6773,34.38810313679299
6774,34.7171109648956
6775,34.76183591520319
6776,34.478060112260856
6777,35.03990846889871
6778,34.850589980262896
6779,34.69920142826052
6780,35.06901413461162
6781,34.75109168971269
6782,34.90663798792103
6783,34.757578664127436
6784,34.9002986124513
